"g","mY","gY","mU","gU","mW","gW","e0","eP","eM","mUs"
0.85387,0.125,87.758,8.0315,0.0009815,9.4751,0.0076745,0.006297,1.368825,11.5895,NA
0.26799,0.125,93.299,1.754375,0.0021848,3.7565,0.0051755,0.006083,3.7427625,24.5035,NA
0.82166,0.125,41.997,9.822,0.0029325,9.7221,0.0089105,0.00474,1.4241375,47.3465,NA
0.10279,0.125,48.54,7.89975,0.0018004,9.6595,0.009318,0.002245,0.30915,28.918,NA
0.00465,0.125,86,2.95925,7.08e-05,6.9051,0.0034255,0.0078145,3.5483625,15.2495,NA
0.95062,0.125,98.311,11.063125,0.0090782,6.3592,0.001131,0.0061655,3.01545,9.9675,NA
0.16552,0.125,36.198,2.1115,0.0058244,5.1198,0.007222,0.004381,3.4883625,2.547,NA
0.98452,0.125,61.941,10.57175,0.0053026,5.3973,0.006168,0.0092505,2.3544,19.9025,NA
0.8025,0.125,28.65,10.92225,0.0062354,0.4076,0.007063,0.0015095,1.4232,0.719,NA
0.93074,0.125,96.123,1.443,0.0022244,7.6141,0.007068,0.0055185,1.07415,25.585,NA
0.76608,0.125,26.68,5.73175,0.0027835,1.16,0.003577,0.0087995,1.4523375,49.691,NA
0.11915,0.125,76.311,0.965875,0.0025885,5.5742,0.005933,0.006888,1.9755,4.203,NA
0.23244,0.125,25.656,4.280875,0.0038156,7.6329,0.0070455,0.0056295,2.454825,13.262,NA
0.79593,0.125,14.49,0.915625,0.0092767,2.0186,0.0055825,0.0075145,1.2798375,31.9205,NA
0.93069,0.125,36.525,4.022875,0.0084762,0.7486,0.002418,4.55e-05,3.2527875,37.3005,NA
0.94133,0.125,66.304,6.52025,0.0027317,8.0726,0.0096965,0.001973,2.4801375,34.9725,NA
0.95994,0.125,51.537,3.442625,0.0029939,6.7927,0.005697,2e-04,2.220825,34.9235,NA
0.4992,0.125,17.168,7.3395,0.0082464,8.4558,1.2e-05,0.006287,2.6194875,25.863,NA
0.57762,0.125,61.386,7.418,0.0098942,6.8824,0.009105,0.0056765,1.9381125,20.911,NA
0.94127,0.125,54.055,2.263125,0.0036025,0.7324,0.0042705,0.009326,2.46135,38.2045,NA
0.28334,0.125,76.497,5.113,0.0093774,7.1596,0.007526,0.004053,2.7148125,21.4965,NA
0.77122,0.125,86.1,2.92675,0.0094476,7.8898,0.0093985,0.0052665,0.1987875,30.6605,NA
0.76961,0.125,55.042,1.912625,0.0082726,9.8395,0.007851,0.0053755,0.7282125,16.4775,NA
0.17634,0.125,30.669,6.797875,0.0077316,0.5546,0.0078315,0.008398,0.471675,4.376,NA
0.88413,0.125,73.149,7.019375,0.0054824,4.2981,0.008551,0.0087295,2.9121375,42.787,NA
0.62757,0.125,79.807,0.846,0.0042317,1.0459,0.005836,0.0001475,0.6828375,31.4425,NA
0.4762,0.125,10.778,0.350625,0.0037231,5.577,0.008242,0.000235,2.2883625,16.399,NA
0.98537,0.125,82.371,3.480375,0.0040441,1.539,0.0090025,0.0074385,0.683475,7.845,NA
0.22238,0.125,23.104,7.872875,0.0064237,0.618,0.0045315,0.0020425,2.336475,34.8855,NA
0.31149,0.125,22.605,0.984,0.0039959,7.1487,0.0081125,0.0096045,2.4467625,45.4935,NA
0.56693,0.125,92.561,10.442875,0.0092002,5.2321,0.0091055,0.006685,1.978275,13.93,NA
0.26415,0.125,36.643,1.77475,0.0086415,8.1819,0.002382,0.0087145,1.686675,14.5115,NA
0.95348,0.125,78.983,11.655875,5.77e-05,6.32,0.0081935,0.0044125,2.8405875,29.8335,NA
0.32554,0.125,3.987,4.88325,0.0085628,2.524,0.002876,0.0091225,1.457775,6.4995,NA
0.58413,0.125,90.252,8.440875,0.0073583,3.9091,0.0091145,0.0007325,1.19805,0.0455,NA
0.81712,0.125,97.123,11.82725,0.0060147,0.5195,0.008409,0.003658,3.5166,9.3495,NA
0.22537,0.125,36.978,5.432125,0.0029855,0.3295,0.004938,0.0099305,1.114125,21.298,NA
0.07616,0.125,98.978,10.379,0.0037773,6.4881,0.003356,0.000966,1.0619625,46.088,NA
0.78911,0.125,97.972,12.328375,0.0049997,5.4836,0.00774,0.0058705,2.9608125,29.115,NA
0.63269,0.125,56.593,8.873125,0.0082565,2.9714,0.002022,0.008745,2.8937625,28.769,NA
0.50164,0.125,15.463,0.24825,0.0013034,6.1701,0.0079855,0.002183,2.865375,17.134,NA
0.15442,0.125,77.88,7.713875,0.0004433,9.675,0.006504,0.005926,0.0855375,38.432,NA
0.78554,0.125,25.535,10.796875,0.0006695,5.309,0.0073205,0.009303,2.331,22.6615,NA
0.06518,0.125,54.4,3.246125,0.0078451,8.5238,0.006299,0.0064815,2.954325,31.7655,NA
0.08516,0.125,69.662,9.179625,0.000893,1.681,0.00536,0.008461,0.4507125,1.1875,NA
0.78414,0.125,22.586,1.53,0.0033599,7.369,0.00892,0.0009505,0.7531875,17.4565,NA
0.79181,0.125,72.04,7.411625,0.0095943,5.3509,0.001764,0.0010695,2.876475,15.4015,NA
0.91576,0.125,55.512,10.311625,0.0067535,4.1353,0.0052095,0.0017905,0.1015125,29.0235,NA
0.10223,0.125,97.175,7.72675,0.0079991,2.1624,0.0069245,0.0094535,2.1626625,44.3355,NA
0.37635,0.125,9.559,3.767375,0.0039479,5.7386,0.0040955,0.009202,3.4518,14.331,NA
0.64844,0.125,5.117,8.303,0.0042411,9.1006,0.0048415,0.0074285,0.4310625,45.375,NA
0.00754,0.125,37.798,7.63425,0.0098122,9.127,0.004352,0.009081,2.88855,18.5465,NA
0.85623,0.125,58.804,8.408,0.0089795,6.5275,0.0051265,0.001863,3.5202375,3.1545,NA
0.22984,0.125,95.227,10.331625,0.0027963,1.9279,0.006831,0.006142,1.9291875,25.377,NA
0.70082,0.125,87.597,3.0365,0.0038946,3.767,0.0043405,0.0066425,1.2674625,37.4005,NA
0.44593,0.125,65.184,5.0325,0.0087553,6.9922,0.005993,0.0056465,3.35985,15.519,NA
0.2647,0.125,27.582,8.82275,0.0070775,2.674,0.0042155,0.002238,3.575925,47.1805,NA
0.31902,0.125,77.701,4.234,0.0027955,2.1185,0.008518,0.008524,3.0863625,44.465,NA
0.37052,0.125,52.464,0.016625,0.0032516,0.0335,0.006613,0.003133,3.723075,3.025,NA
0.32084,0.125,62.657,4.435875,0.0090413,5.5612,0.0070065,0.0036995,2.6246625,2.659,NA
0.36274,0.125,34.43,5.577,0.0017091,4.4758,0.008496,0.000973,3.2761125,23.646,NA
0.81987,0.125,69.126,12.214875,0.0002683,1.6226,0.005453,0.0019135,0.8922,27.7255,NA
0.27928,0.125,32.798,3.322625,0.0045101,2.8239,0.0083875,0.0041755,2.8895625,41.126,NA
0.5183,0.125,98.497,12.34975,0.0078595,4.1652,0.001092,0.0068065,1.845525,1.2475,NA
0.14127,0.125,81.811,8.311125,0.0055986,4.8918,0.001856,0.0051205,1.2139875,35.7045,NA
0.65327,0.125,81.115,8.659375,0.0003307,9.7787,0.001911,0.0014975,2.545875,19.8995,NA
0.65873,0.125,51.226,9.0525,0.0071501,4.6616,0.005255,0.001649,1.5024375,5.2325,NA
0.9389,0.125,3.543,10.30875,0.0065519,8.5142,0.005999,0.0050025,1.2495,12.4585,NA
0.77273,0.125,4.584,12.44575,0.0098642,5.783,0.00214,0.009518,2.1094875,2.832,NA
0.80446,0.125,37.444,3.118,0.0046331,5.8361,0.0042265,0.0012775,3.5766375,21.672,NA
0.73715,0.125,1.391,2.447,0.0098938,2.4967,0.0026685,0.000922,1.4254125,33.0615,NA
0.26786,0.125,88.39,12.349875,0.006984,0.7149,0.006389,0.0069355,2.2035,24.869,NA
0.87056,0.125,93.873,0.425625,0.0093367,8.8591,0.003516,0.009405,1.9242375,22.366,NA
0.24364,0.125,86.471,3.4865,0.0054858,0.4322,0.0031725,0.0048695,0.8850375,7.307,NA
0.03351,0.125,68.026,7.034125,0.0058967,6.867,0.0084535,0.0004765,2.201325,38.1585,NA
0.86003,0.125,70.095,6.083625,0.0040902,7.4186,0.0043445,0.006392,2.9689125,25.1975,NA
0.03714,0.125,62.968,0.647,0.0086185,7.1696,0.004149,0.004181,1.473075,18.724,NA
0.6143,0.125,13.327,6.46925,0.0027569,5.8423,8.95e-05,0.0099675,1.241025,41.7405,NA
0.52212,0.125,21.736,0.64225,0.0092734,1.9988,0.0066245,0.000595,1.781025,44.3115,NA
0.90026,0.125,1.071,0.8905,0.0022843,4.6082,0.0080765,0.002216,0.9696375,18.1085,NA
0.70492,0.125,44.677,11.134375,0.0043646,2.9302,0.0019205,0.005404,2.34705,25.1415,NA
0.92432,0.125,5.752,12.185125,0.0039135,6.4993,0.002215,0.0068625,2.3649,11.416,NA
0.94226,0.125,25.925,11.025375,0.0090999,1.0536,0.001831,0.0043655,0.5489625,6.433,NA
0.53479,0.125,1.864,9.813125,0.006556,9.2357,0.007685,0.0077145,3.5479125,16.52,NA
0.0641,0.125,51.168,1.286875,0.0063786,7.6671,0.0075585,0.0069755,1.626825,42.9475,NA
0.20769,0.125,53.413,0.904,0.0082937,9.851,0.001408,0.0037835,0.4412625,0.374,NA
0.26906,0.125,2.402,1.817375,0.0087479,3.598,0.005712,0.0056325,1.7944875,43.388,NA
0.39071,0.125,73.595,6.67475,0.0068063,7.1927,0.001406,0.0094385,3.664725,22.2725,NA
0.27534,0.125,98.42,7.6135,0.0075832,1.0833,0.001757,0.0068055,0.1819875,32.803,NA
0.77185,0.125,33.987,11.523875,0.0076706,8.6859,0.0060075,0.0040355,1.2992625,11.629,NA
0.42278,0.125,99.02,7.229125,0.0038368,1.4241,0.008887,0.0035275,2.6815875,16.769,NA
0.62018,0.125,10.243,4.2125,0.0037035,5.1842,0.0050265,0.008777,3.3618,17.65,NA
0.53003,0.125,99.429,5.229,0.009546,7.8253,0.0060095,0.005665,3.2261625,32.4505,NA
0.23745,0.125,78.403,6.046875,0.0077216,3.8734,0.007601,0.0088215,0.5869875,23.7135,NA
0.16932,0.125,22.043,0.589875,0.0031511,7.354,0.0080595,0.004672,3.4130625,6.092,NA
0.67163,0.125,47.207,7.128625,0.0033291,6.3798,0.0033135,0.0059185,0.39585,28.6225,NA
0.09229,0.125,59.25,5.954125,0.0029535,6.3955,0.0073275,0.00701,3.6754875,7.815,NA
0.01448,0.125,34.048,9.604,0.0072032,2.6118,0.003187,0.0005525,1.40115,11.227,NA
0.25074,0.125,9.811,4.44975,0.0027371,8.1525,0.0059075,0.007089,1.7260875,0.8465,NA
0.55418,0.125,90.26,7.155,0.0081905,6.4339,0.000198,0.003758,2.2597125,14.0445,NA
0.51652,0.125,46.064,8.9235,0.0049621,9.9077,0.000154,0.0031025,0.4971375,20.462,NA
0.68801,0.125,17.215,2.00075,0.0018947,6.4299,0.0054005,0.005599,1.238325,15.4595,NA
0.4651,0.125,51.072,0.9755,0.0078378,6.8,0.0053485,0.002749,3.7468125,7.13,NA
0.42667,0.125,72.593,2.083,0.0044857,4.656,0.002463,4.85e-05,3.25515,45.644,NA
0.83342,0.125,50.328,8.622,0.0023615,5.4472,0.0090745,0.004311,2.4668625,47.892,NA
0.70435,0.125,40.394,11.331875,0.0068275,2.5873,0.0070605,0.0033315,0.45825,5.2955,NA
0.18429,0.125,57.449,6.563625,0.0027505,7.23,0.0016815,0.0083745,0.9367875,34.5085,NA
0.47507,0.125,7.797,7.599125,0.0080994,7.7983,0.002281,0.008522,2.1136125,43.757,NA
0.9688,0.125,77.302,11.2995,0.0052604,1.6593,0.006998,0.0003445,2.1003375,49.9485,NA
0.03577,0.125,58.844,2.27125,0.0032697,1.2534,0.000315,0.0088005,0.2961,4.323,NA
0.01021,0.125,96.738,0.79825,0.0033216,4.1021,0.0087035,0.0049655,0.6158625,12.641,NA
0.55145,0.125,4.415,5.003125,0.0076694,4.1523,0.002702,0.0023795,2.03745,29.916,NA
0.44646,0.125,68.333,3.93125,0.008837,5.6258,0.0046165,0.0026805,2.65725,10.717,NA
0.57116,0.125,97.704,4.32075,0.0038185,9.5343,2e-04,0.0033565,0.068625,48.731,NA
0.11162,0.125,86.642,10.99,0.005235,2.4478,0.009397,0.0010685,0.37035,30.6555,NA
0.61573,0.125,21.087,4.72625,0.0069392,2.9453,0.0086885,0.0022295,1.74765,19.999,NA
0.87519,0.125,68.797,5.966125,0.0021712,4.3318,0.000209,0.0082555,1.6690875,4.114,NA
0.04439,0.125,4.087,0.39125,0.0045494,3.7213,0.005232,0.0016695,2.216775,24.0415,NA
0.52635,0.125,40.351,9.7425,0.0001127,2.9324,0.0028845,0.0026645,2.8834125,18.1315,NA
0.09969,0.125,82.812,10.4945,0.005034,5.256,0.0066915,0.0080275,2.2321125,23.44,NA
0.4088,0.125,96.93,3.07625,0.0016119,8.2052,0.002319,0.0016685,3.5601375,7.5695,NA
0.47309,0.125,60.024,6.544625,0.0078444,4.9754,0.0009935,0.0037145,2.4466875,29.927,NA
0.99083,0.125,11.428,1.895125,0.0003446,4.4963,0.0059565,0.00152,3.7467375,6.222,NA
0.39484,0.125,41.809,7.89,0.0017443,0.4221,0.0095365,0.008797,2.9836125,3.3965,NA
0.14981,0.125,18.155,3.4285,0.002287,0.2124,0.005963,0.000658,3.5260125,34.1225,NA
0.64561,0.125,30.404,5.58225,0.0087639,5.3238,0.007898,0.0034675,2.2607625,35.3855,NA
0.15242,0.125,29.822,0.298375,0.0050534,2.864,0.002327,0.0089415,0.2569875,33.2575,NA
0.82128,0.125,31.438,6.079375,0.0012095,0.0671,0.0033755,0.0021315,1.5438,4.0175,NA
0.48512,0.125,41.501,12.428,0.0030896,2.6711,0.001454,0.0018635,2.1310125,20.2675,NA
0.5237,0.125,22.035,8.9335,0.0080694,6.9615,0.002649,0.00468,1.157175,24.834,NA
0.74687,0.125,86.292,5.206,0.0065362,3.9176,0.0004545,0.0012635,3.519525,46.196,NA
0.09935,0.125,71.332,4.458,0.0041957,6.2859,0.0035455,0.005145,2.6772375,49.4075,NA
0.29972,0.125,36.047,6.4165,0.0003351,5.7598,0.0018715,0.0095765,1.3347,35.6515,NA
0.45541,0.125,3.447,4.347875,0.0010783,8.2203,0.005674,0.0083685,2.7724125,31.396,NA
0.0617,0.125,22.499,12.3565,0.0050012,8.214,0.0024205,0.001498,1.28835,44.895,NA
0.37123,0.125,28.793,8.8185,0.0088487,5.4761,0.007082,0.005448,2.4192,10.8845,NA
0.67239,0.125,97.611,7.376875,0.005195,2.0795,0.003646,0.00888,1.517925,39.0265,NA
0.03855,0.125,69.835,10.258125,0.0089964,3.1662,0.0056815,0.004962,0.1809375,49.7815,NA
0.19496,0.125,37.652,1.460625,0.000793,3.8374,0.0088865,0.0083135,1.7062125,43.1325,NA
0.938,0.125,34.628,0.324,0.0024162,3.9904,0.004481,0.00531,0.39555,35.1295,NA
0.82787,0.125,81.248,0.07275,0.0079345,0.8598,0.0010465,0.003455,3.4023,44.447,NA
0.4214,0.125,58.614,12.121,0.000424,7.0257,0.008667,0.0026755,2.57925,41.746,NA
0.34348,0.125,66.437,7.958625,0.0007516,6.8268,0.005648,0.004679,1.28325,9.56,NA
0.728,0.125,42.452,1.891375,0.0038898,7.6054,0.002285,0.006706,3.0762375,18.817,NA
0.31974,0.125,55.597,2.253125,0.0091496,5.313,0.001013,0.0033915,0.928275,38.3435,NA
0.05953,0.125,9.28,11.97225,0.0010812,0.2797,0.0046885,0.009941,3.359775,28.006,NA
0.05198,0.125,13.099,1.065375,0.0054304,2.8698,0.003284,0.003984,1.0262625,49.208,NA
0.56923,0.125,3.722,10.62925,0.0018445,4.4188,0.006046,0.007592,2.7979125,22.8905,NA
0.77272,0.125,96.716,5.385125,0.0090607,4.0083,0.00966,0.004742,2.885175,1.3645,NA
0.27833,0.125,57.501,0.332375,0.0006706,0.4063,0.001807,0.003163,2.7891375,29.698,NA
0.11768,0.125,71.797,12.040125,0.0009616,5.3743,0.007364,0.003358,0.0970875,4.632,NA
0.27273,0.125,38.926,1.487125,0.0073234,4.8117,0.000763,0.0051355,1.07685,35.1945,NA
0.79957,0.125,90.724,7.992125,0.00786,6.9975,0.0038365,0.001957,0.34995,20.9585,NA
0.35035,0.125,64.498,3.880625,0.0015365,1.3169,0.0010215,0.001097,1.8958875,26.9505,NA
0.8676,0.125,80.338,1.11875,0.008349,6.0239,0.001888,0.009874,2.6940375,30.1735,NA
0.66789,0.125,79.306,5.872,0.0069635,7.8911,0.0005715,0.00898,2.7987,8.258,NA
0.95608,0.125,80.911,7.437,0.0065957,1.0922,0.002548,0.009686,2.46975,37.1735,NA
0.45314,0.125,40.422,1.58425,0.0015958,1.1453,0.0060625,0.0050445,2.5813125,20.6105,NA
0.54582,0.125,44.845,11.465,0.0089016,6.9221,0.0096705,0.00107,0.3857625,15.821,NA
0.48723,0.125,36.482,0.112375,0.0093461,1.8527,0.006872,0.008341,0.26385,35.6585,NA
0.32807,0.125,6.935,2.206625,0.0004831,8.5587,0.008392,0.0086105,0.5898375,20.6435,NA
0.41526,0.125,87.843,1.395375,0.0026361,5.5402,0.007308,0.004496,2.1757125,13.645,NA
0.9364,0.125,36.27,10.424125,0.006065,7.9304,0.0084425,0.0064705,0.0388875,12.6165,NA
0.97371,0.125,13.267,1.310875,0.0013675,5.7154,0.009332,0.0039525,3.73185,6.714,NA
0.50264,0.125,2.293,6.06275,0.0004423,4.4048,5.6e-05,0.009879,1.082175,34.891,NA
0.49992,0.125,49.149,2.8405,0.004879,2.9367,0.000119,0.002547,2.2628625,19.8425,NA
0.68538,0.125,77.219,1.79275,0.0023193,9.8211,0.00701,0.008983,2.4535125,48.963,NA
0.22133,0.125,31.993,4.62575,0.0003914,2.4955,0.009597,0.003035,2.3341125,12.1255,NA
0.88367,0.125,32.398,2.869875,0.0095557,4.3842,0.005565,0.000246,0.41895,6.6075,NA
0.52392,0.125,36.709,10.260875,0.0013525,8.2145,0.0014355,0.0037695,2.252025,35.7955,NA
0.86609,0.125,43.849,5.6985,0.0059121,2.083,0.006833,0.0040235,2.2036875,40.6945,NA
0.05628,0.125,83.443,0.0365,0.004861,2.6307,0.001154,0.008657,0.0690375,44.655,NA
0.12059,0.125,26.196,4.49375,0.0070067,4.3033,0.0098105,0.001853,2.9724,41.544,NA
0.44838,0.125,26.671,8.747,0.0015653,2.3245,0.004871,0.001729,3.1581,19.7715,NA
0.96784,0.125,32.99,3.180625,0.0045217,2.2448,0.000207,0.008281,0.4757625,17.1055,NA
0.83543,0.125,29.478,2.1595,0.0019104,6.2838,0.004167,0.0014035,2.112675,45.6775,NA
0.43887,0.125,32.868,10.32175,0.0004629,6.837,0.005843,0.0010955,0.9421125,3.415,NA
0.88263,0.125,72.17,10.05775,0.0030046,7.2453,0.002314,0.00608,0.640725,6.4275,NA
0.77914,0.125,96.175,6.8205,0.0063868,8.5867,0.0048005,0.0079325,3.2696625,28.7095,NA
0.41513,0.125,86.474,11.8525,0.0059889,0.8449,0.0049465,0.001555,3.0601875,40.564,NA
0.18639,0.125,9.297,1.4045,0.001878,8.0563,0.007135,0.0041,3.1929375,14.4195,NA
0.79645,0.125,2.578,12.122,0.0041625,1.4533,0.0045175,0.0056005,1.4234625,34.006,NA
0.94417,0.125,32.008,2.824,0.0026956,9.612,0.007861,0.005707,2.7969,41.9155,NA
0.42536,0.125,63.564,5.715,0.0009593,5.6904,0.009347,0.009185,3.0382875,7.847,NA
0.69892,0.125,37.064,6.571125,0.0014786,5.223,0.0001175,0.0094715,2.3613,47.982,NA
0.87571,0.125,20.227,5.673125,0.0027704,3.6894,0.0056205,0.0076875,0.113625,40.3705,NA
0.40329,0.125,53.869,11.199125,0.0071274,8.7668,0.005326,0.0033395,3.1528125,31.3615,NA
0.88096,0.125,37.318,3.698125,0.0013494,4.2754,0.002001,0.0043285,2.8464,20.1255,NA
0.91061,0.125,86.433,2.8905,0.0042324,6.5948,0.004272,0.0014195,0.9890625,22.634,NA
0.0728,0.125,63.723,9.759625,0.0011986,6.2738,0.0069135,0.005093,0.3691875,27.481,NA
0.02649,0.125,24.86,1.094,0.0025358,4.2581,0.00956,0.0015855,1.5787875,33.9245,NA
0.93631,0.125,6.701,9.942125,0.0021426,3.2214,0.0063335,0.0006005,1.0270875,41.688,NA
0.81473,0.125,40.357,1.827,0.0011306,5.2977,0.000815,0.0027195,1.0552125,2.6485,NA
